Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags
46.140.787,False,True,5779,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,"Bryce, Walker and Company",,,"Bryce, Walker and Company ",,,9999      ,1860–70,1860,1870,Pressed glass,H. 7 1/4 in. (18.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5779,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.788,False,True,5780,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,"Bryce, Walker and Company",,,"Bryce, Walker and Company ",,,9999      ,1860–70,1860,1870,Pressed glass,H. 6 3/8 in. (16.2 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5780,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.683,False,True,5781,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,"Challinor, Taylor and Company",1866–1891,,"Challinor, Taylor and Company ",,1866      ,1891      ,1870–90,1870,1890,Pressed purple marble glass,H. 9 1/2 in. (24.1 cm); Diam. 5 7/8 in. (14.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Tarentum,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5781,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
1979.67,False,True,5782,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Charles Cartlidge and Company,1848–1856,,Cartlidge and Company Charles,,1848      ,1856      ,ca. 1848–56,1845,1856,Porcelain,8 1/8 x 6 1/2 in. (20.6 x 16.5 cm),"Sansbury-Mills Fund, 1979",Made in,New York,Brooklyn,Brooklyn,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5782,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Emblems|Pitchers
2013.962,False,True,5783,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Charles Cartlidge and Company,1848–1856,,Cartlidge and Company Charles,,1848      ,1856      ,1848–56,1845,1856,Porcelain,11 3/4 x 12 3/4 x 9 1/4 in. (29.8 x 32.4 x 23.5 cm),"Gift of William Vestal Jr., 2013",Made in,Brooklyn,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5783,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Leaves|Insignia|Pitchers
13.31.4,False,True,5784,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,Probably,Congress Pottery,1848–1854,,Congress Pottery ,,1848      ,1854      ,1849–54,1849,1854,Mottled brown earthenware,H. 9 1/2 in. (24.1 cm),"Rogers Fund, 1913",Made in,South Amboy,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5784,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Grapes|Men|Leaves|Pitchers
1984.443.2,False,False,5785,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Cook Pottery Company,1894–1929,,Cook Pottery Company ,,1894      ,1929      ,ca. 1899,1896,1899,Earthenware,H. 6 1/2 in. (16.5 cm); Diam. 7 1/2 in. (19.1 cm),"Gift of Florence I. Balasny-Barnes, in memory of her sister, Yvette B. Gould, 1984",Made in,Trenton,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5785,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Birds|Men|Portraits|Pitchers
54.65.2,False,True,5786,American Decorative Arts,Pitcher,Pitcher,American,,,,,Designer|Manufacturer,Designed by|Manufactured by,Charles A. Cornwall|Redwood Glass Company,1828–1868,,"Cornwall, Charles A.|Redwood Glass Company ",,1828      ,9999      |1868      ,1828–68,1828,1868,Blown aquamarine glass with applied decoration,H. 4 9/16 in. (11.6 cm),"Rogers Fund, 1954",Made in,Redwood,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5786,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
1987.170.1,False,True,5787,American Decorative Arts,Pitcher,Pitcher,American,,,,,Manufacturer,,Dallas Pottery,1865–82,,Dallas Pottery,,1865      ,1882      ,1875–79,1875,1875,Porcelain,9 1/2 x 8 in. (24.1 x 20.3 cm),"Purchase, Mr. and Mrs. Edward J. Scheider Gift, 1987",Made in,Cincinnati,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5787,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Leaves|Pitchers
1974.364.4,False,True,5788,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Dorflinger Glass Works,1865–1881,,Dorflinger Glass Works ,,1865      ,1881      ,1890,1890,1890,Cut blown glass,Dimensions unavailable,"Gift of Katheryn Hait Dorflinger Manchee, 1974",Made in,White Mills,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5788,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
1983.206.9,False,False,5789,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,J. Eberly and Company,,,Eberly and Company J.,,,9999      ,1892–1903,1892,1903,Earthenware with slip decoration,H. 11 in. (27.9 cm),"Gift of Mr. and Mrs. Stanley Herzman, 1983",Made in,Strasburg,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5789,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
33.120.321,False,True,5790,American Decorative Arts,Sauceboat,Sauceboat,American,,,,,Maker,,Eoff and Conner,active 1833–34,,Eoff and Conner ,,1833      ,1834      ,ca.1833,1832,1834,Silver,2 3/8 x 6 1/16 x 3 1/8 in. (6 x 15.4 x 7.9 cm); 4 oz. 6 dwt. (134.3 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5790,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
47.90.192,False,True,5791,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Fenton's Works,1847–1848,,Fenton's Works ,,1847      ,1848      ,1847–48,1847,1848,Parian porcelain,8 5/8 x 7 1/8 x 6 5/8 in. (21.9 x 18.1 x 16.8 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5791,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Pitchers
47.90.14,False,True,5792,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker|Maker,,Fenton's Works|United States Pottery Company,1847–1848|1852–58,or,Fenton's Works |United States Pottery Company ,,1847      |1852      ,1848      |1852      ,1847–53,1847,1853,Parian porcelain,H. 10 1/4 in. (26 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5792,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves|Pitchers
47.90.26,False,True,5793,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Fenton's Works,1847–1848,,Fenton's Works ,,1847      ,1848      ,1847–48,1847,1848,Parian porcelain,6 7/8 x 5 1/8 x 4 1/4 in. (17.5 x 13 x 10.8 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5793,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Weapons|Horse Riding|Trees|Pitchers
47.90.85,False,True,5794,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Fenton's Works,1847–1848,,Fenton's Works ,,1847      ,1848      ,1847–48,1847,1848,Parian porcelain,5 1/2 x 6 1/8 x 4 1/2 in. (14 x 15.6 x 11.4 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5794,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves|Pitchers
47.90.187,False,True,5795,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Fenton's Works,1847–1848,,Fenton's Works ,,1847      ,1848      ,1847–48,1847,1848,Parian porcelain,9 3/4 x 10 3/8 x 7 3/4 in. (24.8 x 26.4 x 19.7 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5795,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Pitchers
47.90.191,False,True,5796,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Fenton's Works,1847–1848,,Fenton's Works ,,1847      ,1848      ,1847–48,1847,1848,Parian porcelain,8 1/8 x 7 7/8 x 5 1/2 in. (20.6 x 20 x 14 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5796,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Pitchers
1987.33,False,False,5799,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Gillander and Bennett Company,,,Gillander and Bennett Company ,,,9999      ,ca. 1865,1862,1865,Pressed glass,8 1/2 x 5 7/8 x 7 5/8 in. (21.6 x 14.9 x 19.4 cm),"Purchase, Butzi Moffitt Gift, 1987",Made in,Philadelphia,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5799,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.837,False,False,5800,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,James Gillinder and Sons,"American, 1861–ca. 1930",,"Gillinder and Sons, James",American,1861      ,1930      ,1870–80,1870,1880,Pressed colorless and frosted glass,H. 6 5/8 in. (16.8 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Philadelphia,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5800,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
14.102.344,False,False,5801,American Decorative Arts,Pitcher,Pitcher,American,,,,,Designer|Manufacturer,Possibly designed by|Possibly manufactured by,Sidney Risley|Norwich Pottery,ca. 1814–1875,,"Risley, Sidney|Norwich Pottery ",,1809      ,1819      |9999      ,ca. 1845–58,1842,1858,Mottled brown earthenware,H. 8 3/8 in. (21.3 cm),"Bequest of Mary Mandeville Johnston, from the collection of Mr. and Mrs. Edward W. S. Johnston, 1914",Made in,Norwich,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5801,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Animals|Leaves|Pitchers
67.262.11,False,True,5802,American Decorative Arts,Pitcher,Pitcher,American,,,,,Designer|Manufacturer,Probably designed by,Daniel Greatbatch|D. &  J. Henderson Flint Stoneware Manufactory,active 1838–ca. 1861|active 1829–33,,"Greatbach, Daniel|Henderson Flint Stoneware Manufactory D. and J.",British,1838      |1829      ,1838      |1829      ,1829–33,1829,1829,Stoneware,H. 6 in. (15.2 cm); Diam. 5 3/8 in. (13.7 cm),"Gift of John C. Cattus, 1967",Made in,Jersey City,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5802,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Animals|Leaves|Pitchers
69.70,False,True,5803,American Decorative Arts,Pitcher,Pitcher,American,,,,,Manufacturer,,"Harker, Taylor and Company",1846–52,,"Harker, Taylor and Company ",,1846      ,1846      ,ca. 1846–52,1846,1846,Earthenware,H. 11 1/4 in. (28.6 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,East Liverpool,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5803,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Animals|Pitchers
30.120.354,False,True,5804,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,1883–87,1883,1887,Blown spangled blue glass,H. 8 1/4 in. (21 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5804,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.411,False,True,5805,American Decorative Arts,Pitcher,Hobnail pitcher,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,after 1886,1887,1896,Pressed colorless and opaque cranberry glass,H. 7 1/8 in. (18.1 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5805,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.419,False,True,5806,American Decorative Arts,Pitcher,Hobnail Pitcher,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,after 1886,1887,1896,Pressed colorless and cranberry glass,7 1/2 in. H. (19.1 cm H.),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5806,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.438,False,True,5807,American Decorative Arts,Pitcher,Hobnail Pitcher,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,after 1886,1887,1896,"Pressed cranberry, opalescent and colorless glass",H. 7 5/8 in. (19.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5807,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.441,False,True,5808,American Decorative Arts,Pitcher,Hobnail Pitcher,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,after 1886,1887,1896,"Pressed cranberry, opaque white and colorless glass",H. 5 1/2 in. (14 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5808,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
46.140.442,False,True,5809,American Decorative Arts,Pitcher,Hobnail Pitcher,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,after 1886,1887,1896,"Pressed cranberry, opalescent and colorless glass",H. 4 1/16 in. (10.3 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5809,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
1984.218.1,False,True,5810,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,ca. 1884,1881,1884,Blown Spangled glass,H. 8 in. (20.3 cm); Diam. 4 in. (10.2 cm),"Friends of the American Wing Fund, 1984",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5810,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
37.24,False,False,5811,American Decorative Arts,Pitcher,Pitcher,American,,,,,Designer|Manufacturer,Designed by|Manufactured by,Morris Holmes|Congressville Factory,,,"Holmes, Morris|Congressville Factory ",,,9999      |9999      ,1855–90,1855,1890,Free-blown green glass,H. 4 3/8 in. (11.1 cm),"Rogers Fund, 1937",Made in,Saratoga,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5811,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
33.120.305,False,True,5812,American Decorative Arts,Cream pot,Creamer,American,,,,,Maker,,Isaac Hutton,"American, New York 1766–1855 Albany, New York",,"Hutton, Isaac",American,1766      ,1855      ,1810–30,1810,1830,Silver,5 1/2 x 6 5/8 in. (14 x 16.8 cm); 7 oz. 17 dwt. (243.4 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Albany,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5812,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Inscriptions|Utilitarian Objects
1973.310,False,True,5813,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Isaac Hutton,"American, New York 1766–1855 Albany, New York",,"Hutton, Isaac",American,1766      ,1855      ,1790–1817,1790,1817,Silver,"Overall: 12 1/8 x 8 1/2 in. (30.8 x 21.6 cm); 37 oz. 4 dwt. (1157.5 g)
Foot: 4 7/8 x 4 7/8 in. (12.4 x 12.4 cm)","Gift of Miss Jeanette Olyphant, 1973",Made in,Albany,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5813,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
15.79.11,False,True,5814,American Decorative Arts,Pitcher,Pitcher,American,,,,,,,,,,,,,,ca. 1850,1847,1850,Mottled brown earthenware,H. 7 3/16 in. (18.3 cm); Diam. 6 1/2 in. (16.5 cm),"Gift of Charles M. Baldwin, 1915",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5814,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Animals|Boars|Deer|Pitchers
43.105.4,False,True,5815,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Jersey City Pottery,1855–92,,Jersey City Pottery ,,1855      ,1892      ,ca. 1850,1847,1850,Earthenware,H. 7 3/4 in. (19.7 cm),"Gift of Mrs. Ernest H. Fairchild, 1943",Made in,Jersey City,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5815,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
20.48.2,False,True,5816,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Jersey Glass Company of George Dummer,1824–1862,,Jersey Glass Company ,,1824      ,1862      ,1845–70,1845,1870,Cased free-blown white opaque and colorless glass,H. 8 in. (20.3 cm),"Gift of Mrs. Ernest A. Fairchild, 1920",Possibly made in|Possibly made in,Jersey City|Pittsburgh,,,United States|United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/5816,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
33.120.306,False,True,5817,American Decorative Arts,Cream pot,Creamer,American,,,,,Maker,,Samuel Kirk and Son,1846–68,,"Kirk, and Son Samuel",,1846      ,1868      ,ca. 1850,1847,1850,Silver,"Overall: 6 7/8 x 5 3/16 in. (17.5 x 13.2 cm); 10 oz. 14 dwt. (332.9 g)
Foot: Diam. 2 3/4 in. (7 cm)","Bequest of Alphonso T. Clearwater, 1933",Made in,Baltimore,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5817,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
1986.443.4,False,False,5818,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,"Knowles, Taylor, and Knowles",1870–1929,,"Knowles, Taylor, and Knowles ",,1870      ,1929      ,1891–97,1891,1897,Porcelain,5 7/8 x 3 1/2 x 3 1/2 in. (14.9 x 8.9 x 8.9 cm),"Gift of Florence I. Balasny-Barnes, in memory of her parents, Elizabeth C. and Joseph Balasny, 1986",Made in,East Liverpool,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5818,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves|Pitchers
33.120.307,False,True,5819,American Decorative Arts,Cream pot,Creamer,American,,,,,Maker,,Harvey Lewis,ca. 1783–1835,,"Lewis, Harvey",,1780      ,1835      ,1810–25,1810,1825,Silver,"Overall: 6 13/16 x 6 5/16 in. (17.3 x 16 cm); 10 oz. 14 dwt. (332.5 g)
Foot: Diam. 3 in. (7.6 cm)","Bequest of Alphonso T. Clearwater, 1933",Made in,Philadelphia,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5819,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
33.120.308,False,True,5820,American Decorative Arts,Cream pot,Creamer,American,,,,,Maker,,Lewis and Smith,active ca. 1805–11,,Lewis and Smith ,,1802      ,1811      ,ca. 1810,1807,1813,Silver,"Overall: 4 13/16 x 5 1/4 in. (12.2 x 13.3 cm); 5 oz. 13 dwt. (175.7 g)
Foot: 3 1/8 x 2 1/4 in. (7.9 x 5.7 cm)","Bequest of Alphonso T. Clearwater, 1933",Made in,Philadelphia,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5820,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
68.152,False,True,5821,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,Joseph Lownes,1758–1820,,"Lownes, Joseph",,1758      ,1820      ,1810–20,1810,1820,Silver,"Overall: 6 1/4 x 7 x 4 7/8 in. (15.9 x 17.8 x 12.4 cm); 16 oz. 14 dwt. (518.8 g)
Base: Diam. 3 1/2 in. (8.9 cm)","Gift of Mr. and Mrs. Marshall P. Blankarn, 1968",Made in,Philadelphia,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/5821,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
1973.343.2,False,True,5822,American Decorative Arts,Pitcher,Pitcher,American,,,,,Maker,,"Lyman, Fenton & Co.",1849–52,,"Lyman, Fenton and Company ",,1849      ,1849      ,1849–58,1849,1858,Mottled brown earthenware,H. 12 1/8 in. (30.8 cm),"Gift of Jerome Gratenstein, 1973",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/5822,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Pitchers
